UUID,Type,Value,Created,Language
localize_statistics-7187,translations,73734,1464826775,localize_glossary_languages_fr
localize_statistics-7188,suggestions,49495,1464826775,localize_glossary_languages_fr
localize_statistics-7189,contributors,518,1464912304,localize_glossary_languages_fr
localize_statistics-7190,to_translate,651342,1464912304,localize_glossary_languages_fr
localize_statistics-7191,translations,73734,1464912304,localize_glossary_languages_fr
localize_statistics-7192,suggestions,49495,1464912304,localize_glossary_languages_fr
localize_statistics-7193,contributors,518,1464999842,localize_glossary_languages_fr
localize_statistics-7194,to_translate,651602,1464999842,localize_glossary_languages_fr
localize_statistics-7195,translations,73734,1464999842,localize_glossary_languages_fr
localize_statistics-7196,suggestions,49503,1464999842,localize_glossary_languages_fr
localize_statistics-7197,contributors,518,1465087050,localize_glossary_languages_fr
localize_statistics-7198,to_translate,651796,1465087050,localize_glossary_languages_fr
localize_statistics-7199,translations,73734,1465087050,localize_glossary_languages_fr
localize_statistics-7200,suggestions,49503,1465087050,localize_glossary_languages_fr
localize_statistics-7201,contributors,518,1465174425,localize_glossary_languages_fr
localize_statistics-7202,to_translate,651936,1465174425,localize_glossary_languages_fr
localize_statistics-7203,translations,73734,1465174425,localize_glossary_languages_fr
localize_statistics-7204,suggestions,49692,1465174425,localize_glossary_languages_fr
localize_statistics-7205,contributors,518,1465261004,localize_glossary_languages_fr
localize_statistics-7206,to_translate,652256,1465261004,localize_glossary_languages_fr
localize_statistics-7207,translations,73734,1465261004,localize_glossary_languages_fr
localize_statistics-7208,suggestions,49691,1465261004,localize_glossary_languages_fr
localize_statistics-7209,contributors,518,1465348836,localize_glossary_languages_fr
localize_statistics-7210,to_translate,652345,1465348836,localize_glossary_languages_fr
localize_statistics-7211,translations,73734,1465348836,localize_glossary_languages_fr
localize_statistics-7212,suggestions,49707,1465348836,localize_glossary_languages_fr
localize_statistics-7213,contributors,518,1465433015,localize_glossary_languages_fr
localize_statistics-7214,to_translate,652610,1465433015,localize_glossary_languages_fr
localize_statistics-7215,translations,73734,1465433015,localize_glossary_languages_fr
localize_statistics-7216,suggestions,49871,1465433015,localize_glossary_languages_fr
localize_statistics-7217,contributors,518,1465519825,localize_glossary_languages_fr
localize_statistics-7218,to_translate,652969,1465519825,localize_glossary_languages_fr
localize_statistics-7219,translations,73734,1465519825,localize_glossary_languages_fr
localize_statistics-7220,suggestions,50146,1465519825,localize_glossary_languages_fr
localize_statistics-7221,contributors,518,1465606174,localize_glossary_languages_fr
localize_statistics-7222,to_translate,653134,1465606174,localize_glossary_languages_fr
localize_statistics-7223,translations,73734,1465606174,localize_glossary_languages_fr
localize_statistics-7224,suggestions,50215,1465606174,localize_glossary_languages_fr
localize_statistics-7225,contributors,518,1465692127,localize_glossary_languages_fr
localize_statistics-7226,to_translate,653140,1465692127,localize_glossary_languages_fr
localize_statistics-7227,translations,73734,1465692127,localize_glossary_languages_fr
localize_statistics-7228,suggestions,50245,1465692127,localize_glossary_languages_fr
localize_statistics-7229,contributors,518,1465776253,localize_glossary_languages_fr
localize_statistics-7230,to_translate,653148,1465776253,localize_glossary_languages_fr
localize_statistics-7231,translations,73734,1465776253,localize_glossary_languages_fr
localize_statistics-7232,suggestions,50656,1465776253,localize_glossary_languages_fr
localize_statistics-7233,contributors,519,1465865226,localize_glossary_languages_fr
localize_statistics-7234,to_translate,653552,1465865226,localize_glossary_languages_fr
localize_statistics-7235,translations,73756,1465865226,localize_glossary_languages_fr
localize_statistics-7236,suggestions,50795,1465865226,localize_glossary_languages_fr
localize_statistics-7237,contributors,519,1465950859,localize_glossary_languages_fr
localize_statistics-7238,to_translate,653662,1465950859,localize_glossary_languages_fr
localize_statistics-7239,translations,73756,1465950859,localize_glossary_languages_fr
localize_statistics-7240,suggestions,50950,1465950859,localize_glossary_languages_fr
localize_statistics-7241,contributors,519,1466039037,localize_glossary_languages_fr
localize_statistics-7242,to_translate,653742,1466039037,localize_glossary_languages_fr
localize_statistics-7243,translations,73786,1466039037,localize_glossary_languages_fr
localize_statistics-7244,suggestions,50928,1466039037,localize_glossary_languages_fr
localize_statistics-7245,contributors,519,1466124079,localize_glossary_languages_fr
localize_statistics-7246,to_translate,653973,1466124079,localize_glossary_languages_fr
localize_statistics-7247,translations,73786,1466124079,localize_glossary_languages_fr
localize_statistics-7248,suggestions,51004,1466124079,localize_glossary_languages_fr
localize_statistics-7249,contributors,519,1466211141,localize_glossary_languages_fr
localize_statistics-7250,to_translate,654282,1466211141,localize_glossary_languages_fr
localize_statistics-7251,translations,73830,1466211141,localize_glossary_languages_fr
localize_statistics-7252,suggestions,50999,1466211141,localize_glossary_languages_fr
localize_statistics-7253,contributors,519,1466295408,localize_glossary_languages_fr
localize_statistics-7254,to_translate,654320,1466295408,localize_glossary_languages_fr
localize_statistics-7255,translations,73830,1466295408,localize_glossary_languages_fr
localize_statistics-7256,suggestions,51004,1466295408,localize_glossary_languages_fr
localize_statistics-7257,contributors,519,1466382118,localize_glossary_languages_fr
localize_statistics-7258,to_translate,654347,1466382118,localize_glossary_languages_fr
localize_statistics-7259,translations,73830,1466382118,localize_glossary_languages_fr
localize_statistics-7260,suggestions,51090,1466382118,localize_glossary_languages_fr
localize_statistics-7261,contributors,519,1466469311,localize_glossary_languages_fr
localize_statistics-7262,to_translate,654526,1466469311,localize_glossary_languages_fr
localize_statistics-7263,translations,73830,1466469311,localize_glossary_languages_fr
localize_statistics-7264,suggestions,51142,1466469311,localize_glossary_languages_fr
localize_statistics-7265,contributors,519,1466556317,localize_glossary_languages_fr
localize_statistics-7266,to_translate,654602,1466556317,localize_glossary_languages_fr
localize_statistics-7267,translations,73830,1466556317,localize_glossary_languages_fr
localize_statistics-7268,suggestions,51233,1466556317,localize_glossary_languages_fr
localize_statistics-7269,contributors,519,1466641537,localize_glossary_languages_fr
localize_statistics-7270,to_translate,654719,1466641537,localize_glossary_languages_fr
localize_statistics-7271,translations,73830,1466641537,localize_glossary_languages_fr
localize_statistics-7272,suggestions,51321,1466641537,localize_glossary_languages_fr
localize_statistics-7273,contributors,519,1466727371,localize_glossary_languages_fr
localize_statistics-7274,to_translate,655076,1466727371,localize_glossary_languages_fr
localize_statistics-7275,translations,73830,1466727371,localize_glossary_languages_fr
localize_statistics-7276,suggestions,51373,1466727371,localize_glossary_languages_fr
localize_statistics-7277,contributors,519,1466816853,localize_glossary_languages_fr
localize_statistics-7278,to_translate,655743,1466816853,localize_glossary_languages_fr
localize_statistics-7279,translations,73830,1466816853,localize_glossary_languages_fr
localize_statistics-7280,suggestions,51410,1466816853,localize_glossary_languages_fr
localize_statistics-7281,contributors,520,1466902906,localize_glossary_languages_fr
localize_statistics-7282,to_translate,655810,1466902906,localize_glossary_languages_fr
localize_statistics-7283,translations,73837,1466902906,localize_glossary_languages_fr
localize_statistics-7284,suggestions,51594,1466902906,localize_glossary_languages_fr
localize_statistics-7285,contributors,520,1466988037,localize_glossary_languages_fr
localize_statistics-7286,to_translate,655868,1466988037,localize_glossary_languages_fr
localize_statistics-7287,translations,73837,1466988037,localize_glossary_languages_fr
localize_statistics-7288,suggestions,51597,1466988037,localize_glossary_languages_fr
localize_statistics-7289,contributors,520,1467072819,localize_glossary_languages_fr
localize_statistics-7290,to_translate,656092,1467072819,localize_glossary_languages_fr
localize_statistics-7291,translations,73837,1467072819,localize_glossary_languages_fr
localize_statistics-7292,suggestions,51827,1467072819,localize_glossary_languages_fr
localize_statistics-7293,contributors,520,1467160943,localize_glossary_languages_fr
localize_statistics-7294,to_translate,656317,1467160943,localize_glossary_languages_fr
localize_statistics-7295,translations,73837,1467160943,localize_glossary_languages_fr
localize_statistics-7296,suggestions,51981,1467160943,localize_glossary_languages_fr
localize_statistics-7297,contributors,520,1467245773,localize_glossary_languages_fr
localize_statistics-7298,to_translate,656402,1467245773,localize_glossary_languages_fr
localize_statistics-7299,translations,73837,1467245773,localize_glossary_languages_fr
localize_statistics-7300,suggestions,52201,1467245773,localize_glossary_languages_fr
localize_statistics-7301,contributors,520,1467334850,localize_glossary_languages_fr
localize_statistics-7302,to_translate,656717,1467334850,localize_glossary_languages_fr
localize_statistics-7303,translations,73837,1467334850,localize_glossary_languages_fr
localize_statistics-7304,suggestions,52209,1467334850,localize_glossary_languages_fr
localize_statistics-7305,contributors,520,1467418154,localize_glossary_languages_fr
localize_statistics-7306,to_translate,656976,1467418154,localize_glossary_languages_fr
localize_statistics-7307,translations,73837,1467418154,localize_glossary_languages_fr
localize_statistics-7308,suggestions,52237,1467418154,localize_glossary_languages_fr
localize_statistics-7309,contributors,520,1467509045,localize_glossary_languages_fr
localize_statistics-7310,to_translate,657205,1467509045,localize_glossary_languages_fr
localize_statistics-7311,translations,73837,1467509045,localize_glossary_languages_fr
localize_statistics-7312,suggestions,52252,1467509045,localize_glossary_languages_fr
localize_statistics-7313,contributors,520,1467592481,localize_glossary_languages_fr
localize_statistics-7314,to_translate,657292,1467592481,localize_glossary_languages_fr
